"","subj","variable","wbeing_wid"
"49130",576202,"X16",NA
"49131",580302,"X16",NA
"49132",582102,"X16",NA
"49133",582302,"X16",NA
"49134",582903,"X16",NA
"49135",584302,"X16",NA
"49136",587302,"X16",NA
"49137",592002,"X16",NA
"49138",594602,"X16",NA
"49139",595702,"X16",NA
"49140",612604,"X16",NA
"49141",614802,"X16",NA
"49142",630602,"X16",4
"49143",653402,"X16",NA
"49144",653803,"X16",NA
"49145",656708,"X16",NA
"49146",704102,"X16",NA
"49147",707002,"X16",NA
"49148",733004,"X16",NA
"49149",781102,"X16",NA
"49150",821203,"X16",NA
"49151",826602,"X16",NA
"49152",890303,"X16",NA
"49153",903802,"X16",NA
"49154",922702,"X16",8
"49155",925603,"X16",NA
"49156",1001803,"X16",NA
"49157",1050702,"X16",NA
"49158",1088902,"X16",NA
"49159",1195004,"X16",NA
"49160",2000401,"X16",NA
"49161",2001501,"X16",NA
"49162",2005001,"X16",NA
"49163",2006902,"X16",NA
"49164",2011702,"X16",NA
"49165",2017301,"X16",NA
"49166",2017502,"X16",NA
"49167",2022401,"X16",NA
"49168",2023202,"X16",NA
"49169",2024401,"X16",NA
"49170",2028302,"X16",NA
"49171",2033701,"X16",NA
"49172",2036902,"X16",NA
"49173",2048402,"X16",NA
"49174",2058602,"X16",NA
"49175",2071002,"X16",NA
"49176",2072002,"X16",NA
"49177",2073502,"X16",NA
"49178",2075002,"X16",NA
"49179",2076501,"X16",NA
"49180",2084601,"X16",NA
"49181",2085401,"X16",NA
"49182",2096802,"X16",NA
"49183",2099202,"X16",NA
"49184",2102902,"X16",NA
"49185",2104001,"X16",NA
"49186",2110001,"X16",NA
"49187",2115101,"X16",NA
"49188",2117302,"X16",NA
"49189",2118102,"X16",NA
"49190",2118401,"X16",NA
"49191",2129202,"X16",NA
"49192",2130102,"X16",NA
"49193",2130702,"X16",NA
"49194",2132001,"X16",NA
"49195",2133702,"X16",NA
"49196",2137101,"X16",NA
"49197",2137501,"X16",NA
"49198",2139302,"X16",NA
"49199",2154902,"X16",NA
"49200",2156502,"X16",NA
"49201",2157102,"X16",NA
"49202",2157201,"X16",NA
"49203",2157402,"X16",NA
"49204",2157501,"X16",NA
"49205",2167801,"X16",NA
"49206",2169801,"X16",NA
"49207",2174502,"X16",NA
"49208",2176402,"X16",NA
"49209",2186902,"X16",NA
"49210",2196501,"X16",NA
"49211",2199301,"X16",NA
"49212",2202101,"X16",NA
"49213",2204702,"X16",NA
"49214",2205202,"X16",NA
"49215",2500702,"X16",NA
"49216",2501701,"X16",NA
"49217",2503401,"X16",NA
"49218",2505401,"X16",NA
"49219",2508101,"X16",NA
"49220",2511202,"X16",NA
"49221",2514901,"X16",NA
"49222",2516002,"X16",NA
"49223",2522501,"X16",NA
"49224",2525601,"X16",NA
"49225",2526001,"X16",NA
"49226",2531802,"X16",NA
"49227",2534902,"X16",NA
"49228",2536401,"X16",NA
"49229",2537401,"X16",NA
"49230",2538301,"X16",NA
"49231",2539901,"X16",NA
"49232",2541102,"X16",NA
"49233",2542901,"X16",NA
"49234",2547502,"X16",NA
"49235",2553501,"X16",NA
"49236",2555101,"X16",NA
"49237",2563902,"X16",NA
"49238",2565402,"X16",NA
"49239",2567202,"X16",NA
"49240",2568201,"X16",NA
"49241",2569801,"X16",NA
"49242",2569902,"X16",NA
"49243",2572002,"X16",NA
"49244",2574401,"X16",NA
"49245",2575401,"X16",NA
"49246",2577501,"X16",NA
"49247",2578202,"X16",NA
"49248",2578402,"X16",NA
"49249",2585701,"X16",NA
"49250",2593101,"X16",NA
"49251",2594102,"X16",NA
"49252",2598202,"X16",NA
"49253",2600701,"X16",NA
"49254",2602101,"X16",NA
"49255",2603002,"X16",NA
"49256",2604101,"X16",NA
"49257",2606801,"X16",NA
"49258",2607102,"X16",NA
"49259",2610302,"X16",NA
"49260",2611103,"X16",NA
"49261",2611302,"X16",NA
"49262",2612302,"X16",NA
"49263",2615602,"X16",NA
"49264",2617502,"X16",NA
"49265",2617802,"X16",NA
"49266",2618402,"X16",NA
"49267",2625201,"X16",NA
"49268",2626202,"X16",NA
"49269",2627501,"X16",NA
"49270",2629401,"X16",NA
"49271",2644002,"X16",NA
"49272",2655601,"X16",NA
"49273",2659102,"X16",NA
"49274",2660602,"X16",NA
"49275",2665501,"X16",NA
"49276",2669002,"X16",NA
"49277",2670001,"X16",NA
"49278",2670102,"X16",NA
"49279",2679302,"X16",NA
"49280",2679401,"X16",NA
"49281",2680602,"X16",NA
"49282",2681401,"X16",NA
"49283",2681503,"X16",NA
"49284",2682001,"X16",NA
"49285",2685801,"X16",NA
"49286",2689603,"X16",NA
"49287",2690501,"X16",NA
"49288",2692601,"X16",NA
"49289",2693201,"X16",NA
"49290",2694101,"X16",NA
"49291",2699802,"X16",NA
"49292",2701202,"X16",NA
"49293",2701902,"X16",NA
"49294",2705201,"X16",NA
"49295",2706101,"X16",NA
"49296",2711701,"X16",NA
"49297",2713301,"X16",NA
"49298",2714101,"X16",NA
"49299",2714301,"X16",NA
"49300",2715301,"X16",NA
"49301",2720002,"X16",NA
"49302",2722602,"X16",NA
"49303",2723601,"X16",NA
"49304",2729701,"X16",NA
"49305",2734202,"X16",NA
"49306",2749402,"X16",NA
"49307",2753001,"X16",NA
"49308",2757901,"X16",NA
"49309",2764801,"X16",NA
"49310",2769202,"X16",NA
"49311",2769402,"X16",NA
"49312",2772501,"X16",NA
"49313",2775702,"X16",NA
"49314",2778002,"X16",NA
"49315",2781401,"X16",NA
"49316",2785402,"X16",NA
"49317",2792601,"X16",NA
"49318",2793401,"X16",NA
"49319",2795901,"X16",NA
"49320",2799501,"X16",NA
"49321",2803402,"X16",NA
"49322",2804203,"X16",NA
"49323",2810002,"X16",NA
"49324",2814302,"X16",NA
"49325",2816402,"X16",NA
"49326",2818601,"X16",NA
"49327",2818801,"X16",NA
"49328",2819102,"X16",NA
"49329",2824501,"X16",NA
"49330",2825001,"X16",NA
"49331",2830702,"X16",NA
"49332",2832101,"X16",NA
"49333",2837101,"X16",NA
"49334",2846602,"X16",NA
"49335",2851002,"X16",NA
"49336",2852402,"X16",NA
"49337",2855002,"X16",NA
"49338",2857101,"X16",NA
"49339",2871201,"X16",NA
"49340",2871401,"X16",NA
"49341",2881801,"X16",NA
"49342",2892501,"X16",NA
"49343",2898202,"X16",NA
"49344",2899901,"X16",NA
"49345",2903001,"X16",NA
"49346",2903402,"X16",NA
"49347",2913601,"X16",NA
"49348",2914501,"X16",NA
"49349",2915002,"X16",NA
"49350",2923602,"X16",NA
"49351",2923703,"X16",NA
"49352",2925702,"X16",NA
"49353",2925902,"X16",NA
"49354",2927602,"X16",NA
"49355",2928101,"X16",NA
"49356",2928501,"X16",NA
"49357",2929702,"X16",NA
"49358",2936702,"X16",NA
"49359",2941002,"X16",NA
"49360",2952802,"X16",NA
"49361",2954602,"X16",NA
"49362",2955901,"X16",NA
"49363",2958502,"X16",NA
"49364",2960902,"X16",NA
"49365",2962701,"X16",NA
"49366",2966301,"X16",NA
"49367",2969502,"X16",NA
"49368",2970901,"X16",NA
"49369",2971001,"X16",NA
"49370",2973702,"X16",NA
"49371",2974401,"X16",NA
"49372",2977601,"X16",NA
"49373",2979401,"X16",NA
"49374",2981601,"X16",NA
"49375",2982601,"X16",NA
"49376",2990001,"X16",NA
"49377",2993802,"X16",NA
"49378",2994201,"X16",NA
"49379",2998701,"X16",NA
"49380",3000602,"X16",NA
"49381",3002901,"X16",NA
"49382",3003402,"X16",NA
"49383",3005602,"X16",NA
"49384",3006402,"X16",NA
"49385",3007902,"X16",NA
"49386",3011201,"X16",NA
"49387",3015701,"X16",NA
"49388",3019101,"X16",NA
"49389",3019202,"X16",NA
"49390",3028504,"X16",NA
"49391",3030201,"X16",NA
"49392",3030501,"X16",NA
"49393",3031301,"X16",NA
"49394",3033201,"X16",NA
"49395",3033302,"X16",NA
"49396",3034201,"X16",NA
"49397",3037601,"X16",NA
"49398",3038601,"X16",NA
"49399",3041701,"X16",NA
"49400",3042102,"X16",NA
"49401",3043202,"X16",NA
"49402",3046902,"X16",NA
"49403",3047702,"X16",NA
"49404",3048901,"X16",NA
"49405",3056802,"X16",NA
"49406",3060202,"X16",NA
"49407",3061601,"X16",NA
"49408",3062001,"X16",NA
"49409",3069501,"X16",NA
"49410",3069902,"X16",NA
"49411",3070801,"X16",NA
"49412",3076801,"X16",NA
"49413",3078001,"X16",NA
"49414",3078201,"X16",NA
"49415",3079402,"X16",NA
"49416",3082102,"X16",NA
"49417",3085501,"X16",NA
"49418",3085603,"X16",NA
"49419",3085802,"X16",NA
"49420",3086101,"X16",NA
"49421",3086302,"X16",NA
"49422",3091002,"X16",NA
"49423",3091201,"X16",NA
"49424",3094401,"X16",NA
"49425",3094801,"X16",NA
"49426",3096302,"X16",NA
"49427",3100502,"X16",NA
"49428",3111301,"X16",NA
"49429",3127002,"X16",NA
"49430",3134101,"X16",NA
"49431",3144601,"X16",NA
"49432",3155102,"X16",NA
"49433",3164001,"X16",NA
"49434",3175702,"X16",NA
"49435",3200401,"X16",NA
"49436",3204102,"X16",NA
"49437",3255302,"X16",NA
"49438",3282106,"X16",NA
"49439",3288902,"X16",NA
"49440",3298301,"X16",NA
"49441",3299901,"X16",NA
"49442",3326202,"X16",NA
"49443",3346001,"X16",NA
"49444",3388901,"X16",NA
"49445",3393501,"X16",NA
"49446",3405702,"X16",NA
"49447",3416702,"X16",NA
"49448",3419402,"X16",NA
"49449",3424401,"X16",NA
"49450",3440202,"X16",NA
"49451",3441801,"X16",NA
"49452",3445101,"X16",NA
"49453",3457401,"X16",NA
"49454",3478901,"X16",NA
"49455",3487801,"X16",NA
"49456",3808702,"X16",NA
"49457",5000402,"X16",NA
"49458",5000802,"X16",NA
"49459",5003301,"X16",NA
"49460",5004101,"X16",NA
"49461",5004802,"X16",NA
"49462",5005302,"X16",NA
"49463",5005402,"X16",NA
"49464",5005502,"X16",NA
"49465",5006502,"X16",NA
"49466",5006601,"X16",NA
"49467",5007102,"X16",NA
"49468",5007202,"X16",6
"49469",5008301,"X16",NA
"49470",5010602,"X16",NA
"49471",5011202,"X16",NA
"49472",5011402,"X16",NA
"49473",5011501,"X16",NA
"49474",5011601,"X16",NA
"49475",5012801,"X16",NA
"49476",5013502,"X16",NA
"49477",5016201,"X16",2
"49478",5016801,"X16",2
"49479",5017301,"X16",NA
"49480",5018301,"X16",NA
"49481",5018702,"X16",NA
"49482",5019301,"X16",NA
"49483",5019501,"X16",NA
"49484",5022101,"X16",NA
"49485",5023902,"X16",NA
"49486",5024501,"X16",NA
"49487",5027702,"X16",NA
"49488",5028302,"X16",NA
"49489",5028701,"X16",NA
"49490",5028801,"X16",NA
"49491",5029301,"X16",NA
"49492",5029502,"X16",4
"49493",5029901,"X16",8
"49494",5030901,"X16",NA
"49495",5032801,"X16",NA
"49496",5034502,"X16",NA
"49497",5034503,"X16",NA
"49498",5036302,"X16",9
"49499",5038402,"X16",NA
"49500",5039601,"X16",NA
"49501",5042002,"X16",NA
"49502",5043202,"X16",NA
"49503",5043503,"X16",NA
"49504",5044402,"X16",NA
"49505",5044901,"X16",NA
"49506",5045002,"X16",NA
"49507",5046102,"X16",NA
"49508",5048802,"X16",NA
"49509",5054102,"X16",5
"49510",5054503,"X16",NA
"49511",5054801,"X16",NA
"49512",5054901,"X16",NA
"49513",5055302,"X16",NA
"49514",5055401,"X16",NA
"49515",5056201,"X16",NA
"49516",5057402,"X16",NA
"49517",5057702,"X16",NA
"49518",5060501,"X16",NA
"49519",5061601,"X16",NA
"49520",5063502,"X16",NA
"49521",5063801,"X16",NA
"49522",5063903,"X16",NA
"49523",5064802,"X16",NA
"49524",5065301,"X16",NA
"49525",5065601,"X16",NA
"49526",5066302,"X16",NA
"49527",5066402,"X16",NA
"49528",5067201,"X16",NA
"49529",5067702,"X16",NA
"49530",5068201,"X16",NA
"49531",5068902,"X16",NA
"49532",5069101,"X16",NA
"49533",5069402,"X16",NA
"49534",5071101,"X16",NA
"49535",5074801,"X16",NA
"49536",5074902,"X16",NA
"49537",5076502,"X16",NA
"49538",5076701,"X16",NA
"49539",5076702,"X16",NA
"49540",5082901,"X16",NA
"49541",5084201,"X16",NA
"49542",5085502,"X16",NA
"49543",5086202,"X16",NA
"49544",5087002,"X16",NA
"49545",5087702,"X16",NA
"49546",5088302,"X16",NA
"49547",5088601,"X16",NA
"49548",5089902,"X16",NA
"49549",5090102,"X16",NA
"49550",5090602,"X16",NA
"49551",5090802,"X16",NA
"49552",5091401,"X16",NA
"49553",5092001,"X16",NA
"49554",5092201,"X16",NA
"49555",5092702,"X16",NA
"49556",5093201,"X16",8
"49557",5093702,"X16",NA
"49558",5094001,"X16",NA
"49559",5094302,"X16",NA
"49560",5095701,"X16",NA
"49561",5096302,"X16",NA
"49562",5096902,"X16",NA
"49563",5097002,"X16",NA
