,subj_emp,variable,wbeing_emp
31841,303605,X.7,NA
31842,40401,X.7,7
31843,23702,X.7,NA
31844,5217602,X.7,0
31845,5007503,X.7,NA
31846,5156402,X.7,NA
31847,174202,X.7,10
31848,5136002,X.7,8
31849,2942901,X.7,NA
31850,5079205,X.7,8
31851,8085701,X.7,8
31852,512105,X.7,6
31853,5082402,X.7,NA
31854,172401,X.7,7
31855,2631202,X.7,NA
31856,2747801,X.7,NA
31857,5184903,X.7,NA
31858,531902,X.7,NA
31859,5058101,X.7,6
31860,5114101,X.7,NA
31861,5146001,X.7,NA
31862,5087102,X.7,7
31863,168002,X.7,7
31864,5111703,X.7,7
31865,397401,X.7,NA
31866,5050401,X.7,6
31867,7235801,X.7,8
31868,2005001,X.7,5
31869,5303802,X.7,NA
31870,419506,X.7,NA
31871,2664801,X.7,NA
31872,489803,X.7,NA
31873,572404,X.7,NA
31874,5023702,X.7,5
31875,325102,X.7,8
31876,5400302,X.7,7
31877,336001,X.7,8
31878,2688802,X.7,NA
31879,422304,X.7,10
31880,395801,X.7,4
31881,579702,X.7,10
31882,3095002,X.7,NA
31883,570503,X.7,10
31884,2821303,X.7,NA
31885,5043001,X.7,NA
31886,480501,X.7,NA
31887,682303,X.7,NA
31888,8150002,X.7,9
31889,892903,X.7,4
31890,566303,X.7,NA
31891,5052202,X.7,2
31892,563301,X.7,10
31893,2749002,X.7,NA
31894,5213801,X.7,NA
31895,75404,X.7,4
31896,5071303,X.7,NA
31897,3027301,X.7,NA
31898,579701,X.7,7
31899,8064401,X.7,NA
31900,2563101,X.7,8
31901,177601,X.7,8
31902,5124202,X.7,NA
31903,5135702,X.7,NA
31904,5111201,X.7,8
31905,5215201,X.7,NA
31906,391701,X.7,7
31907,5106702,X.7,6
31908,110301,X.7,10
31909,5070301,X.7,5
31910,499503,X.7,NA
31911,5002604,X.7,8
31912,7016901,X.7,NA
31913,526801,X.7,8
31914,526001,X.7,7
31915,5024502,X.7,NA
31916,780102,X.7,8
31917,5063604,X.7,6
31918,5030902,X.7,5
31919,584809,X.7,7
31920,5155501,X.7,6
31921,18201,X.7,7
31922,5116101,X.7,NA
31923,1100102,X.7,5
31924,462101,X.7,NA
31925,2116202,X.7,NA
31926,5090301,X.7,NA
31927,5121803,X.7,NA
31928,432502,X.7,7
31929,5189902,X.7,NA
31930,5178602,X.7,NA
31931,561902,X.7,10
31932,589902,X.7,8
31933,8015702,X.7,8
31934,5097702,X.7,3
31935,391201,X.7,10
31936,5008602,X.7,8
31937,5135801,X.7,NA
31938,565503,X.7,NA
31939,467302,X.7,NA
31940,2635502,X.7,NA
31941,470501,X.7,NA
31942,5192602,X.7,4
31943,34002,X.7,9
31944,291302,X.7,8
31945,270001,X.7,NA
31946,5212101,X.7,NA
31947,406802,X.7,3
31948,2187001,X.7,8
31949,285502,X.7,NA
31950,230601,X.7,NA
31951,579003,X.7,7
31952,5025202,X.7,NA
31953,5182001,X.7,NA
31954,5090802,X.7,8
31955,532301,X.7,8
31956,2565601,X.7,NA
31957,381804,X.7,8
31958,3824402,X.7,NA
31959,5083802,X.7,6
31960,900202,X.7,8
31961,2564903,X.7,NA
31962,358701,X.7,7
31963,5056301,X.7,NA
31964,3098002,X.7,NA
31965,2762904,X.7,NA
31966,458903,X.7,NA
31967,155202,X.7,8
31968,5158901,X.7,6
31969,7012501,X.7,6
31970,5101801,X.7,NA
31971,5152702,X.7,NA
31972,2595002,X.7,NA
31973,402502,X.7,5
31974,7022502,X.7,7
31975,992302,X.7,NA
31976,73603,X.7,4
31977,66901,X.7,8
31978,522901,X.7,7
31979,7006102,X.7,5
31980,5066102,X.7,1
31981,459602,X.7,5
31982,564208,X.7,NA
31983,80205,X.7,NA
31984,5078602,X.7,3
31985,320902,X.7,NA
31986,237601,X.7,2
31987,5088301,X.7,NA
31988,556701,X.7,NA
31989,3406302,X.7,NA
31990,2791602,X.7,NA
31991,2901001,X.7,6
31992,2645301,X.7,8
31993,5030303,X.7,2
31994,437101,X.7,8
31995,32803,X.7,5
31996,569403,X.7,8
31997,5040702,X.7,NA
31998,110102,X.7,NA
31999,795102,X.7,6
32000,3824002,X.7,NA
32001,499101,X.7,8
32002,174601,X.7,NA
32003,5187601,X.7,5
32004,630102,X.7,3
32005,276501,X.7,5
32006,2917202,X.7,NA
32007,93601,X.7,10
32008,11702,X.7,NA
32009,7006302,X.7,NA
32010,212102,X.7,7
32011,2099301,X.7,NA
32012,5183401,X.7,NA
32013,287704,X.7,7
32014,5902,X.7,NA
32015,44703,X.7,9
32016,5159101,X.7,3
32017,5138801,X.7,NA
32018,2833902,X.7,10
32019,2674004,X.7,5
32020,8146201,X.7,5
32021,5143901,X.7,NA
32022,682803,X.7,NA
32023,164502,X.7,NA
32024,525004,X.7,NA
32025,7008303,X.7,NA
32026,588003,X.7,8
32027,5094502,X.7,6
32028,198303,X.7,7
32029,5187303,X.7,NA
32030,565501,X.7,NA
32031,2604101,X.7,NA
32032,5401002,X.7,5
32033,2771203,X.7,7
32034,5111502,X.7,5
32035,584401,X.7,6
32036,2765402,X.7,8
32037,2139501,X.7,NA
32038,1601,X.7,NA
32039,2203504,X.7,NA
32040,585304,X.7,NA
32041,329703,X.7,9
32042,513902,X.7,10
32043,511305,X.7,5
32044,2711901,X.7,NA
32045,762202,X.7,NA
32046,5139102,X.7,4
32047,136602,X.7,8
32048,581001,X.7,NA
32049,3396002,X.7,NA
32050,78401,X.7,9
32051,89803,X.7,NA
32052,7002902,X.7,NA
32053,5165901,X.7,6
32054,311503,X.7,7
32055,282602,X.7,8
32056,2310502,X.7,NA
32057,469605,X.7,10
32058,2704701,X.7,NA
32059,7022102,X.7,7
32060,393502,X.7,NA
32061,5069302,X.7,7
32062,125602,X.7,8
32063,463601,X.7,10
32064,2829303,X.7,NA
32065,706402,X.7,9
32066,412603,X.7,NA
32067,3444604,X.7,NA
32068,5109402,X.7,NA
32069,342204,X.7,5
32070,5184901,X.7,NA
32071,5103901,X.7,9
32072,5068601,X.7,NA
32073,198103,X.7,NA
32074,2660803,X.7,NA
32075,2814803,X.7,NA
32076,87102,X.7,NA
32077,271902,X.7,8
32078,560103,X.7,6
32079,3190201,X.7,NA
32080,400902,X.7,6
32081,2768801,X.7,NA
32082,574703,X.7,NA
32083,326602,X.7,8
32084,11501,X.7,10
32085,5026401,X.7,7
32086,5078902,X.7,NA
32087,492204,X.7,NA
32088,207801,X.7,NA
32089,884802,X.7,NA
32090,5079301,X.7,7
32091,5051501,X.7,NA
32092,564204,X.7,4
32093,5022802,X.7,6
32094,5053202,X.7,7
32095,5143604,X.7,NA
32096,5030204,X.7,NA
32097,2516601,X.7,NA
32098,480801,X.7,NA
32099,275407,X.7,NA
32100,2617402,X.7,NA
32101,5017602,X.7,2
32102,5143201,X.7,6
32103,120601,X.7,9
32104,8013602,X.7,NA
32105,5022501,X.7,NA
32106,137603,X.7,8
32107,5150505,X.7,NA
32108,5057102,X.7,4
32109,125904,X.7,7
32110,5122501,X.7,NA
32111,482803,X.7,6
32112,5008303,X.7,8
32113,291303,X.7,9
32114,24301,X.7,NA
32115,5199603,X.7,7
32116,5051304,X.7,7
32117,283908,X.7,9
32118,5154402,X.7,NA
32119,479202,X.7,7
32120,7005903,X.7,NA
32121,970602,X.7,1
32122,801003,X.7,9
32123,792602,X.7,NA
32124,414501,X.7,8
32125,327004,X.7,3
32126,5003502,X.7,NA
32127,504701,X.7,NA
32128,5022402,X.7,NA
32129,3451001,X.7,NA
32130,5151801,X.7,NA
32131,569801,X.7,8
32132,328602,X.7,7
32133,5183601,X.7,3
32134,5098802,X.7,5
32135,230901,X.7,8
32136,5186301,X.7,NA
32137,5200601,X.7,NA
32138,175002,X.7,8
32139,152403,X.7,8
32140,95001,X.7,10
32141,400304,X.7,10
32142,535602,X.7,8
32143,5113403,X.7,NA
32144,994602,X.7,8
32145,285102,X.7,6
32146,731902,X.7,NA
32147,5029901,X.7,NA
32148,5029401,X.7,NA
32149,2666102,X.7,NA
32150,250005,X.7,NA
32151,465703,X.7,7
32152,5111501,X.7,NA
32153,2700003,X.7,NA
32154,5198801,X.7,7
32155,338101,X.7,7
32156,5175003,X.7,8
32157,522402,X.7,9
32158,2839601,X.7,NA
32159,533101,X.7,NA
32160,5139301,X.7,7
32161,465202,X.7,8
32162,5112601,X.7,NA
32163,7205205,X.7,7
32164,5180101,X.7,NA
32165,476802,X.7,8
32166,5058702,X.7,NA
32167,5021002,X.7,NA
32168,2536101,X.7,NA
32169,370804,X.7,NA
32170,5204302,X.7,NA
32171,73205,X.7,8
32172,560701,X.7,NA
32173,5003303,X.7,NA
32174,1145002,X.7,NA
32175,5185502,X.7,5
32176,5090702,X.7,7
32177,7010102,X.7,7
32178,5162701,X.7,8
32179,506204,X.7,NA
32180,5127403,X.7,NA
32181,173603,X.7,5
32182,1093605,X.7,NA
32183,5090402,X.7,4
32184,5048702,X.7,NA
32185,554001,X.7,8
32186,7202903,X.7,NA
32187,579601,X.7,7
32188,2550701,X.7,NA
32189,5115402,X.7,10
32190,587001,X.7,2
32191,5071601,X.7,NA
32192,460301,X.7,9
32193,5050601,X.7,8
32194,2637401,X.7,NA
32195,595501,X.7,9
32196,5174502,X.7,6
32197,3075503,X.7,NA
32198,590203,X.7,NA
32199,587202,X.7,9
32200,2935701,X.7,NA
32201,2578001,X.7,NA
32202,5084302,X.7,4
32203,338002,X.7,7
32204,5043003,X.7,NA
32205,5160401,X.7,8
32206,2796601,X.7,5
32207,273703,X.7,NA
32208,5152201,X.7,8
32209,322704,X.7,7
32210,2847702,X.7,9
32211,7204501,X.7,8
32212,225302,X.7,NA
32213,1140102,X.7,NA
32214,3069701,X.7,NA
32215,1172102,X.7,NA
32216,5105603,X.7,NA
32217,5161503,X.7,NA
32218,5011702,X.7,NA
32219,2966904,X.7,NA
32220,251802,X.7,8
32221,473901,X.7,8
32222,5063504,X.7,8
32223,5208702,X.7,NA
32224,578501,X.7,9
32225,5007002,X.7,NA
32226,7014301,X.7,NA
32227,832104,X.7,NA
32228,5157201,X.7,NA
32229,27804,X.7,7
32230,2203,X.7,NA
32231,5118802,X.7,5
32232,5126202,X.7,NA
32233,288901,X.7,8
32234,5009801,X.7,NA
32235,5125701,X.7,NA
32236,5146704,X.7,NA
32237,568901,X.7,8
32238,5142401,X.7,NA
32239,5161103,X.7,8
32240,3069801,X.7,NA
32241,253203,X.7,NA
32242,443901,X.7,7
32243,5011701,X.7,NA
32244,562503,X.7,8
32245,5203402,X.7,3
32246,5125302,X.7,NA
32247,513402,X.7,8
32248,785703,X.7,NA
32249,5141701,X.7,NA
32250,5044703,X.7,5
32251,543703,X.7,4
32252,5133703,X.7,5
32253,120901,X.7,NA
32254,5204301,X.7,7
32255,527103,X.7,NA
32256,5207402,X.7,6
32257,5098703,X.7,NA
32258,169701,X.7,8
32259,5101502,X.7,7
32260,5112102,X.7,8
32261,570404,X.7,10
32262,2697302,X.7,NA
32263,5157203,X.7,NA
32264,8019803,X.7,NA
32265,529301,X.7,NA
32266,521802,X.7,10
32267,3304301,X.7,NA
32268,525401,X.7,8
32269,5165501,X.7,5
32270,5200301,X.7,NA
32271,3389001,X.7,NA
32272,485601,X.7,8
32273,5127104,X.7,NA
32274,2761601,X.7,NA
32275,219405,X.7,NA
32276,5006502,X.7,NA
32277,62801,X.7,NA
32278,174502,X.7,7
32279,5145601,X.7,NA
32280,5167701,X.7,NA
32281,991002,X.7,NA
32282,7009504,X.7,8
32283,412801,X.7,NA
32284,8605,X.7,NA
32285,5132905,X.7,8
32286,329103,X.7,6
32287,2191501,X.7,NA
32288,5143102,X.7,NA
32289,5175004,X.7,NA
32290,3023102,X.7,NA
32291,577101,X.7,10
32292,2656803,X.7,NA
32293,236201,X.7,5
32294,2689703,X.7,NA
32295,176801,X.7,5
32296,290701,X.7,6
32297,5145701,X.7,NA
32298,123001,X.7,NA
32299,558101,X.7,6
32300,2118801,X.7,NA
32301,5040601,X.7,6
32302,521701,X.7,NA
32303,2917203,X.7,NA
32304,5160802,X.7,8
32305,2194604,X.7,NA
32306,140805,X.7,5
32307,5049401,X.7,NA
32308,5200501,X.7,NA
32309,203802,X.7,NA
32310,7234104,X.7,NA
32311,5065901,X.7,NA
32312,80102,X.7,9
32313,253302,X.7,7
32314,5124102,X.7,NA
32315,3015003,X.7,NA
32316,516701,X.7,8
32317,300805,X.7,6
32318,2986201,X.7,NA
32319,1058303,X.7,NA
32320,2095201,X.7,NA
32321,5097201,X.7,NA
32322,3093001,X.7,8
32323,2778702,X.7,NA
32324,186203,X.7,NA
32325,5066302,X.7,5
32326,411301,X.7,8
32327,196103,X.7,5
32328,2882801,X.7,6
32329,104604,X.7,6
32330,5182202,X.7,NA
32331,5211401,X.7,NA
32332,5093804,X.7,5
32333,7220501,X.7,3
32334,267701,X.7,8
32335,5185004,X.7,NA
32336,258402,X.7,7
32337,560503,X.7,9
32338,544201,X.7,NA
32339,179403,X.7,7
32340,247601,X.7,0
32341,580701,X.7,NA
32342,5001302,X.7,NA
32343,3249704,X.7,NA
32344,96304,X.7,NA
32345,535101,X.7,5
32346,3256801,X.7,NA
32347,5157501,X.7,8
32348,5097502,X.7,NA
32349,517801,X.7,6
32350,2046601,X.7,8
32351,463103,X.7,NA
32352,5006802,X.7,5
32353,344902,X.7,8
32354,5208704,X.7,NA
32355,990302,X.7,NA
32356,88902,X.7,NA
32357,7011202,X.7,5
32358,51202,X.7,7
32359,5105505,X.7,6
32360,5177901,X.7,NA
32361,576402,X.7,NA
32362,481601,X.7,6
32363,2995501,X.7,NA
32364,396403,X.7,NA
32365,7234101,X.7,NA
32366,250403,X.7,9
32367,79909,X.7,NA
32368,2112702,X.7,7
32369,67103,X.7,NA
32370,5004002,X.7,7
32371,530001,X.7,NA
32372,405601,X.7,8
32373,264103,X.7,NA
32374,69201,X.7,NA
32375,5044902,X.7,4
32376,1170202,X.7,NA
32377,5196802,X.7,NA
32378,2986301,X.7,9
32379,5032803,X.7,NA
32380,5102102,X.7,8
32381,7216804,X.7,NA
32382,396501,X.7,9
32383,289601,X.7,NA
32384,536601,X.7,8
32385,516401,X.7,5
32386,525202,X.7,7
32387,8171301,X.7,NA
32388,482801,X.7,9
32389,103305,X.7,NA
32390,5026403,X.7,5
32391,5026702,X.7,8
32392,401504,X.7,7
32393,433403,X.7,NA
32394,518602,X.7,8
32395,427203,X.7,3
32396,178102,X.7,NA
32397,2666103,X.7,NA
32398,267304,X.7,5
32399,5000903,X.7,NA
32400,5094301,X.7,NA
32401,585202,X.6,5
32402,5656802,X.6,8
32403,665302,X.6,NA
32404,5116701,X.6,10
32405,1055903,X.6,7
32406,5209302,X.6,5
32407,526901,X.6,9
32408,2860404,X.6,9
32409,5064702,X.6,NA
32410,2102002,X.6,NA
32411,5208701,X.6,5
32412,161102,X.6,7
32413,565403,X.6,7
32414,5061703,X.6,NA
32415,137902,X.6,7
32416,5207202,X.6,NA
32417,502502,X.6,4
32418,5160801,X.6,9
32419,5111801,X.6,NA
32420,2984902,X.6,6
32421,2149501,X.6,NA
32422,5071103,X.6,NA
32423,462102,X.6,9
32424,1024902,X.6,10
32425,587401,X.6,8
32426,259302,X.6,NA
32427,5604002,X.6,NA
32428,5078703,X.6,NA
32429,2553301,X.6,NA
32430,5043002,X.6,5
32431,5207802,X.6,NA
32432,212402,X.6,NA
32433,43703,X.6,NA
32434,5035901,X.6,NA
32435,5076005,X.6,NA
32436,535601,X.6,6
32437,586501,X.6,7
32438,107001,X.6,7
32439,579301,X.6,NA
32440,5164002,X.6,8
32441,566301,X.6,7
32442,595701,X.6,9
32443,3050403,X.6,NA
32444,11502,X.6,4
32445,560604,X.6,8
32446,5183402,X.6,NA
32447,394104,X.6,8
32448,331801,X.6,9
32449,257101,X.6,7
32450,590004,X.6,7
32451,855803,X.6,NA
32452,356001,X.6,8
32453,5012201,X.6,NA
32454,2968702,X.6,NA
32455,488101,X.6,2
32456,181304,X.6,7
32457,5100901,X.6,5
32458,5085705,X.6,5
32459,512401,X.6,8
32460,2155604,X.6,NA
32461,594301,X.6,NA
32462,2713802,X.6,9
32463,445905,X.6,NA
32464,5666002,X.6,8
32465,292203,X.6,7
32466,5050503,X.6,NA
32467,5668902,X.6,NA
32468,5207601,X.6,NA
32469,5170001,X.6,NA
32470,5106701,X.6,NA
32471,947502,X.6,NA
32472,5160502,X.6,NA
32473,89401,X.6,5
32474,13902,X.6,NA
32475,7020501,X.6,5
32476,5194302,X.6,4
32477,149301,X.6,7
32478,329901,X.6,8
32479,457302,X.6,8
32480,5605602,X.6,NA
32481,228404,X.6,8
32482,85201,X.6,8
32483,5096602,X.6,6
32484,3022201,X.6,7
32485,442003,X.6,8
32486,50701,X.6,8
32487,2189402,X.6,8
32488,5043801,X.6,NA
32489,5021802,X.6,NA
32490,2990301,X.6,NA
32491,499801,X.6,8
32492,5188902,X.6,NA
32493,434803,X.6,9
32494,5129601,X.6,NA
32495,5403902,X.6,NA
32496,106001,X.6,8
32497,1009806,X.6,9
32498,5036304,X.6,NA
32499,5162004,X.6,NA
32500,41901,X.6,8
32501,585801,X.6,9
32502,2873802,X.6,NA
32503,2905101,X.6,NA
32504,7008102,X.6,8
32505,2586201,X.6,NA
32506,84803,X.6,NA
32507,152802,X.6,NA
32508,2189401,X.6,7
32509,573003,X.6,8
32510,5069702,X.6,NA
32511,5162802,X.6,6
32512,5046504,X.6,7
32513,511001,X.6,8
32514,506404,X.6,NA
32515,2196401,X.6,6
32516,8026501,X.6,NA
32517,212802,X.6,3
32518,5066101,X.6,NA
32519,3062102,X.6,NA
32520,8004,X.6,7
32521,105902,X.6,8
32522,2022102,X.6,NA
32523,872102,X.6,8
32524,5095101,X.6,NA
32525,5016602,X.6,7
32526,239303,X.6,NA
32527,10303,X.6,NA
32528,179402,X.6,4
32529,5161504,X.6,6
32530,2666402,X.6,8
32531,3498803,X.6,NA
32532,484601,X.6,8
32533,299201,X.6,NA
32534,566201,X.6,4
32535,7219401,X.6,8
32536,7005302,X.6,NA
32537,556802,X.6,NA
32538,2716604,X.6,NA
32539,872002,X.6,5
32540,32002,X.6,9
32541,5074002,X.6,NA
32542,5049504,X.6,NA
32543,545702,X.6,8
32544,162701,X.6,NA
32545,5095701,X.6,NA
32546,5051102,X.6,7
32547,5074402,X.6,7
32548,5116903,X.6,8
32549,5090403,X.6,NA
32550,572504,X.6,3
32551,964302,X.6,7
32552,5165101,X.6,5
32553,523101,X.6,NA
32554,7002601,X.6,8
32555,534102,X.6,5
32556,2702802,X.6,10
32557,5023901,X.6,NA
32558,3069702,X.6,NA
32559,1195002,X.6,NA
32560,522001,X.6,3
32561,826706,X.6,NA
32562,2733202,X.6,5
32563,574901,X.6,NA
32564,7011901,X.6,NA
32565,913404,X.6,5
32566,2553402,X.6,5
32567,3017002,X.6,NA
32568,69802,X.6,9
32569,81404,X.6,NA
32570,127801,X.6,8
32571,2700502,X.6,NA
32572,2722203,X.6,5
32573,28702,X.6,NA
32574,5153902,X.6,8
32575,5680403,X.6,NA
32576,3060503,X.6,NA
32577,5189701,X.6,7
32578,490103,X.6,7
32579,468601,X.6,7
32580,280303,X.6,8
32581,782105,X.6,7
32582,964306,X.6,NA
32583,532008,X.6,NA
32584,8070502,X.6,NA
32585,456703,X.6,NA
32586,5019503,X.6,7
32587,146102,X.6,8
32588,521203,X.6,8
32589,167502,X.6,NA
32590,2921701,X.6,NA
32591,5064703,X.6,8
32592,57501,X.6,10
32593,140804,X.6,5
32594,5105701,X.6,5
32595,523504,X.6,7
32596,5091701,X.6,NA
32597,5132702,X.6,NA
32598,2505601,X.6,NA
32599,5180205,X.6,NA
32600,380201,X.6,7
32601,26203,X.6,7
32602,166601,X.6,8
32603,5634202,X.6,3
32604,5200101,X.6,NA
32605,2992403,X.6,NA
32606,5022401,X.6,5
32607,782102,X.6,NA
32608,5036801,X.6,7
32609,5112104,X.6,NA
32610,2715801,X.6,6
32611,2140204,X.6,5
32612,248203,X.6,10
32613,5075204,X.6,NA
32614,320002,X.6,8
32615,5106103,X.6,NA
32616,278001,X.6,8
32617,22301,X.6,7
32618,214403,X.6,8
32619,468504,X.6,8
32620,752002,X.6,10
32621,5180602,X.6,8
32622,511801,X.6,NA
32623,499510,X.6,9
32624,5082702,X.6,NA
32625,2980101,X.6,NA
32626,208501,X.6,10
32627,98804,X.6,7
32628,2102001,X.6,6
32629,5007601,X.6,NA
32630,2671402,X.6,NA
32631,156401,X.6,4
32632,573602,X.6,8
32633,267201,X.6,5
32634,5132602,X.6,6
32635,5173402,X.6,NA
32636,5058602,X.6,NA
32637,36701,X.6,6
32638,5059101,X.6,6
32639,2550603,X.6,NA
32640,206103,X.6,6
32641,468102,X.6,9
32642,5177101,X.6,6
32643,477803,X.6,9
32644,5216603,X.6,5
32645,511304,X.6,NA
32646,13401,X.6,1
32647,5122502,X.6,3
32648,753002,X.6,7
32649,5217601,X.6,5
32650,5036704,X.6,8
32651,5008301,X.6,NA
32652,427901,X.6,NA
32653,423706,X.6,8
32654,5029301,X.6,5
32655,780807,X.6,NA
32656,5604702,X.6,8
32657,47603,X.6,9
32658,5065403,X.6,2
32659,79908,X.6,7
32660,2536701,X.6,2
32661,2196403,X.6,5
32662,3391601,X.6,NA
32663,5677102,X.6,NA
32664,5020802,X.6,5
32665,160301,X.6,NA
32666,5175503,X.6,NA
32667,5071801,X.6,8
32668,2932107,X.6,NA
32669,292001,X.6,8
32670,2580404,X.6,NA
32671,157401,X.6,10
32672,5112802,X.6,NA
32673,5061601,X.6,8
32674,68501,X.6,8
32675,1701,X.6,NA
32676,578703,X.6,9
32677,5013101,X.6,NA
32678,2022701,X.6,7
32679,2989401,X.6,10
32680,285401,X.6,8
32681,5002701,X.6,NA
32682,5060603,X.6,NA
32683,5170003,X.6,8
32684,883902,X.6,7
32685,2149503,X.6,9
32686,129702,X.6,8
32687,2091201,X.6,NA
32688,5107002,X.6,NA
32689,3198402,X.6,NA
32690,2688302,X.6,10
32691,2905104,X.6,NA
32692,332902,X.6,8
32693,5048001,X.6,5
32694,5005002,X.6,9
32695,713002,X.6,NA
32696,3085703,X.6,NA
32697,2966305,X.6,10
32698,5175002,X.6,4
32699,207202,X.6,7
32700,53402,X.6,4
32701,5121801,X.6,5
32702,2909501,X.6,NA
32703,457802,X.6,7
32704,2928003,X.6,NA
32705,7204503,X.6,NA
32706,5190601,X.6,8
32707,3015403,X.6,NA
32708,5188903,X.6,NA
32709,379901,X.6,6
32710,8047302,X.6,NA
32711,5130401,X.6,NA
32712,5187201,X.6,NA
32713,5110104,X.6,NA
32714,548801,X.6,6
32715,235004,X.6,7
32716,5022805,X.6,7
32717,3020402,X.6,NA
32718,5117803,X.6,7
32719,2113101,X.6,10
32720,5077401,X.6,3
32721,153103,X.6,7
32722,8116602,X.6,NA
32723,565603,X.6,8
32724,5162401,X.6,NA
32725,3095001,X.6,NA
32726,524401,X.6,7
32727,5083902,X.6,8
32728,2663201,X.6,6
32729,2933301,X.6,5
32730,5016502,X.6,NA
32731,583306,X.6,8
32732,5030301,X.6,NA
32733,5632102,X.6,NA
32734,5061905,X.6,NA
32735,19802,X.6,NA
32736,2528101,X.6,7
32737,535502,X.6,5
32738,5122402,X.6,7
32739,5167302,X.6,NA
32740,152602,X.6,8
32741,543305,X.6,NA
32742,422602,X.6,8
32743,123801,X.6,7
32744,5155601,X.6,7
32745,355303,X.6,3
32746,219401,X.6,8
32747,810604,X.6,NA
32748,5170301,X.6,7
32749,330301,X.6,NA
32750,267504,X.6,7
32751,2738202,X.6,5
32752,334101,X.6,NA
32753,183401,X.6,NA
32754,2816402,X.6,NA
32755,584704,X.6,7
32756,484003,X.6,9
32757,5016902,X.6,NA
32758,580101,X.6,9
32759,187304,X.6,6
32760,5052901,X.6,8
32761,2139803,X.6,NA
32762,5115001,X.6,6
32763,127402,X.6,6
32764,3008404,X.6,NA
32765,572402,X.6,8
32766,5093601,X.6,NA
32767,562506,X.6,5
32768,2567401,X.6,5
32769,241501,X.6,8
32770,478401,X.6,NA
32771,581701,X.6,7
32772,2592102,X.6,NA
32773,5152101,X.6,NA
32774,5092201,X.6,NA
32775,5129602,X.6,5
32776,5067702,X.6,NA
32777,57701,X.6,NA
32778,5120302,X.6,5
32779,325801,X.6,4
32780,158402,X.6,5
32781,3063102,X.6,NA
32782,712402,X.6,6
32783,5102604,X.6,NA
32784,5147702,X.6,5
32785,5077301,X.6,5
32786,3032302,X.6,10
32787,2725101,X.6,NA
32788,797702,X.6,NA
32789,2614901,X.6,8
32790,52004,X.6,7
32791,371003,X.6,7
32792,1071503,X.6,NA
32793,228402,X.6,6
32794,8006501,X.6,NA
32795,5159202,X.6,NA
32796,5106204,X.6,NA
32797,810603,X.6,NA
32798,422801,X.6,8
32799,502702,X.6,8
32800,572501,X.6,8
32801,592104,X.6,5
32802,272701,X.6,6
32803,931102,X.6,8
32804,5075703,X.6,NA
32805,177803,X.6,NA
32806,111703,X.6,6
32807,2822202,X.6,NA
32808,434101,X.6,3
32809,5123001,X.6,8
32810,2956002,X.6,8
32811,7211502,X.6,6
32812,5028701,X.6,NA
32813,596201,X.6,6
32814,5048802,X.6,NA
32815,380401,X.6,2
32816,456001,X.6,6
32817,526401,X.6,NA
32818,104901,X.6,8
32819,87901,X.6,NA
32820,498702,X.6,6
32821,7005502,X.6,6
32822,5175801,X.6,NA
32823,5087901,X.6,NA
32824,5153402,X.6,NA
32825,2614401,X.6,NA
32826,99802,X.6,NA
32827,3100702,X.6,NA
32828,5002602,X.6,6
32829,207101,X.6,10
32830,5001401,X.6,9
32831,2713701,X.6,8
32832,5166903,X.6,5
32833,3078402,X.6,NA
32834,5198901,X.6,8
32835,2716501,X.6,NA
32836,2990601,X.6,NA
32837,2105202,X.6,NA
32838,572503,X.6,4
32839,484005,X.6,8
32840,564904,X.6,6
32841,854702,X.6,NA
32842,5101301,X.6,NA
32843,5156503,X.6,NA
32844,5091202,X.6,NA
32845,131901,X.6,NA
32846,3090603,X.6,7
32847,3044001,X.6,5
32848,251804,X.6,8
32849,108001,X.6,8
32850,5106302,X.6,8
32851,509601,X.6,8
32852,5133701,X.6,NA
32853,8037202,X.6,NA
32854,88401,X.6,8
32855,5101003,X.6,NA
32856,176005,X.6,8
32857,3021601,X.6,NA
32858,170601,X.6,5
32859,5000501,X.6,NA
32860,7200201,X.6,NA
32861,2508103,X.6,NA
32862,5159201,X.6,NA
32863,8096201,X.6,9
32864,5135101,X.6,6
32865,404103,X.6,7
32866,853902,X.6,NA
32867,2994701,X.6,6
32868,5030104,X.6,5
32869,5162901,X.6,5
32870,5022804,X.6,2
32871,5019203,X.6,8
32872,98702,X.6,8
32873,3008403,X.6,6
32874,514102,X.6,7
32875,5007401,X.6,NA
32876,5133801,X.6,8
32877,22602,X.6,8
32878,5176203,X.6,NA
32879,2509102,X.6,8
32880,582303,X.6,4
32881,5118102,X.6,5
32882,5308503,X.6,8
32883,5030101,X.6,5
32884,502304,X.6,9
32885,419602,X.6,5
32886,521202,X.6,7
32887,5102901,X.6,6
32888,576106,X.6,5
32889,210202,X.6,6
32890,661103,X.6,7
32891,2956001,X.6,6
32892,5093501,X.6,NA
32893,5070601,X.6,NA
32894,608702,X.6,4
32895,439301,X.6,9
32896,5024503,X.6,NA
32897,411502,X.6,NA
32898,5070702,X.6,6
32899,5160902,X.6,NA
32900,2718401,X.6,9
32901,569407,X.6,5
32902,232202,X.6,9
32903,179503,X.6,NA
32904,5685902,X.6,NA
32905,5047801,X.6,5
32906,410802,X.6,NA
32907,2055605,X.6,7
32908,594105,X.6,5
32909,5008601,X.6,8
32910,316106,X.6,NA
32911,601605,X.6,NA
32912,595802,X.6,NA
